order_id,sales,profit,quantity,category,sub_category,cost,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat,avg_profit
AZ-2011-2397035,112,4,4,office supplies,art,108,108,16,2/7/2011,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2/11/2011,Economy,1.613334,50.725231,25.89697347
AZ-2011-2397035,50,6,4,office supplies,binders,44,44,24,2/7/2011,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2/11/2011,Economy,1.613334,50.725231,25.89697347
AZ-2011-2397035,208,12,2,technology,machines,196,196,24,2/7/2011,Millie Newman,Boulogne-sur-Mer,France,Central,Consumer,2/11/2011,Economy,1.613334,50.725231,74.10472279
AZ-2011-2437108,24,10,2,office supplies,art,14,14,20,12/29/2011,Molly Bidmead,Darmstadt,Germany,Central,Home Office,12/29/2011,Immediate,8.6511929,49.8728253,25.89697347
AZ-2011-2437108,104,16,2,office supplies,storage,88,88,32,12/29/2011,Molly Bidmead,Darmstadt,Germany,Central,Home Office,12/29/2011,Immediate,8.6511929,49.8728253,25.89697347
AZ-2011-2445910,85,-33,1,office supplies,storage,118,118,-33,9/30/2011,Susan Williams,Pescara,Italy,South,Home Office,10/4/2011,Economy,14.2160898,42.4617902,25.89697347
AZ-2011-2459767,118,41,4,office supplies,art,77,77,164,9/20/2011,George To Rot,Catania,Italy,South,Corporate,9/25/2011,Economy,15.0830304,37.5078772,25.89697347
AZ-2011-2523831,44,10,3,office supplies,art,34,34,30,9/20/2011,Holly Doyle,Wuppertal,Germany,Central,Consumer,9/22/2011,Economy Plus,7.1507636,51.2562128,25.89697347
AZ-2011-252578,39,10,6,office supplies,binders,29,29,60,4/21/2011,Sebastian McClelland,Elx,Spain,South,Consumer,4/26/2011,Economy,-0.7125608,38.2699329,25.89697347
AZ-2011-252578,444,89,4,technology,phones,355,355,356,4/21/2011,Sebastian McClelland,Elx,Spain,South,Consumer,4/26/2011,Economy,-0.7125608,38.2699329,74.10472279
AZ-2011-2536125,31,13,4,office supplies,binders,18,18,52,8/25/2011,Phoebe Baines,Crotone,Italy,South,Home Office,8/30/2011,Economy,17.1271102,39.0807932,25.89697347
AZ-2011-2536125,47,21,3,office supplies,envelopes,26,26,63,8/25/2011,Phoebe Baines,Crotone,Italy,South,Home Office,8/30/2011,Economy,17.1271102,39.0807932,25.89697347
AZ-2011-2536125,40,18,2,office supplies,fasteners,22,22,36,8/25/2011,Phoebe Baines,Crotone,Italy,South,Home Office,8/30/2011,Economy,17.1271102,39.0807932,25.89697347
AZ-2011-2536125,102,-25,3,office supplies,storage,127,127,-75,8/25/2011,Phoebe Baines,Crotone,Italy,South,Home Office,8/30/2011,Economy,17.1271102,39.0807932,25.89697347
AZ-2011-254910,83,10,2,office supplies,supplies,73,73,20,3/16/2011,Scarlett Truchanas,Bari,Italy,South,Corporate,3/21/2011,Economy,16.8718715,41.1171432,25.89697347
AZ-2011-2564570,145,17,3,office supplies,binders,128,128,51,4/29/2011,Charlotte Taylor,Siena,Italy,South,Consumer,5/3/2011,Economy,11.3307574,43.318809,25.89697347
AZ-2011-2571428,445,124,9,office supplies,art,321,321,1116,9/27/2011,Jack Brier,Berlin,Germany,Central,Consumer,10/1/2011,Economy,13.404954,52.5200066,25.89697347
AZ-2011-2571428,136,13,5,office supplies,binders,123,123,65,9/27/2011,Jack Brier,Berlin,Germany,Central,Consumer,10/1/2011,Economy,13.404954,52.5200066,25.89697347
AZ-2011-2571428,115,37,3,office supplies,storage,78,78,111,9/27/2011,Jack Brier,Berlin,Germany,Central,Consumer,10/1/2011,Economy,13.404954,52.5200066,25.89697347
AZ-2011-257509,257,108,1,technology,accessories,149,149,108,9/14/2011,Jason Martinez,Strasbourg,France,Central,Corporate,9/21/2011,Economy,7.7521113,48.5734053,74.10472279
AZ-2011-2598415,713,40,4,furniture,bookcases,673,673,160,5/27/2011,Lincoln Want,Pulheim,Germany,Central,Consumer,5/30/2011,Priority,6.8076853,50.9995815,42.22495756
AZ-2011-2598415,827,-395,4,furniture,tables,1222,1222,-1580,5/27/2011,Lincoln Want,Pulheim,Germany,Central,Consumer,5/30/2011,Priority,6.8076853,50.9995815,42.22495756
AZ-2011-2598415,324,-25,6,office supplies,appliances,349,349,-150,5/27/2011,Lincoln Want,Pulheim,Germany,Central,Consumer,5/30/2011,Priority,6.8076853,50.9995815,25.89697347
AZ-2011-2598415,185,44,11,office supplies,binders,111,141,484,5/27/2011,Lincoln Want,Pulheim,Germany,Central,Consumer,5/30/2011,Priority,6.8076853,50.9995815,25.89697347
AZ-2011-259939,654,247,2,furniture,bookcases,407,407,494,9/16/2011,Dennis Conaway,Bonn,Germany,Central,Consumer,9/20/2011,Economy,7.0982068,50.73743,42.22495756
AZ-2011-259939,17,0,1,office supplies,paper,17,17,0,9/16/2011,Dennis Conaway,Bonn,Germany,Central,Consumer,9/20/2011,Economy,7.0982068,50.73743,25.89697347
AZ-2011-259939,169,38,3,office supplies,storage,131,131,114,9/16/2011,Dennis Conaway,Bonn,Germany,Central,Consumer,9/20/2011,Economy,7.0982068,50.73743,25.89697347
AZ-2011-259939,862,198,5,technology,machines,664,664,990,9/16/2011,Dennis Conaway,Bonn,Germany,Central,Consumer,9/20/2011,Economy,7.0982068,50.73743,74.10472279
AZ-2011-2606042,133,5,5,office supplies,art,128,128,25,2/9/2011,Piper Wilder-Neligan,Frankfurt,Germany,Central,Consumer,2/9/2011,Immediate,8.6821267,50.1109221,25.89697347
AZ-2011-2606042,80,21,7,office supplies,binders,59,59,147,2/9/2011,Piper Wilder-Neligan,Frankfurt,Germany,Central,Consumer,2/9/2011,Immediate,8.6821267,50.1109221,25.89697347
AZ-2011-2627856,41,18,4,office supplies,art,23,23,72,6/27/2011,Randall Roberts,Las Rozas de Madrid,Spain,South,Consumer,7/3/2011,Economy,-3.8757916,40.4935329,25.89697347
AZ-2011-2669880,112,-3,2,office supplies,storage,115,115,-6,12/1/2011,Julian Corbin,Valencia,Spain,South,Home Office,12/3/2011,Economy Plus,-0.3762881,39.4699075,25.89697347
AZ-2011-2669880,1894,701,5,technology,copiers,1193,1193,3505,12/1/2011,Julian Corbin,Valencia,Spain,South,Home Office,12/3/2011,Economy Plus,-0.3762881,39.4699075,74.10472279
AZ-2011-2669941,161,80,5,office supplies,art,81,81,400,9/22/2011,Edward Zwar,York,United Kingdom,North,Consumer,9/26/2011,Economy,-1.0872979,53.9599651,25.89697347
AZ-2011-2690707,56,0,2,office supplies,binders,56,56,0,11/23/2011,Rory Martindale,Carcassonne,France,Central,Consumer,11/29/2011,Economy,2.353663,43.212161,25.89697347
AZ-2011-2690707,47,18,2,office supplies,envelopes,29,29,36,11/23/2011,Rory Martindale,Carcassonne,France,Central,Consumer,11/29/2011,Economy,2.353663,43.212161,25.89697347
AZ-2011-269617,41,12,3,office supplies,binders,29,29,36,10/14/2011,Lisa Watkins,Aachen,Germany,Central,Consumer,10/19/2011,Economy,6.0838868,50.7753455,25.89697347
AZ-2011-2730322,293,146,6,furniture,furnishings,147,147,876,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,42.22495756
AZ-2011-2730322,77,2,2,office supplies,appliances,75,75,4,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,25.89697347
AZ-2011-2730322,85,36,5,office supplies,art,49,49,180,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,25.89697347
AZ-2011-2730322,276,16,7,office supplies,supplies,260,260,112,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,25.89697347
AZ-2011-2730322,1292,-137,4,technology,copiers,1429,1429,-548,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,74.10472279
AZ-2011-2730322,361,132,5,technology,machines,229,229,660,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,74.10472279
AZ-2011-2730322,568,73,4,technology,phones,495,495,292,10/4/2011,Mark Washington,Montreuil,France,Central,Home Office,10/11/2011,Economy,2.448451,48.863812,74.10472279
AZ-2011-2748688,51,17,2,office supplies,art,34,34,34,8/24/2011,Francesca Bowen,High Wycombe,United Kingdom,North,Consumer,8/28/2011,Economy,-0.748229,51.628611,25.89697347
AZ-2011-2750871,50,25,5,office supplies,art,25,25,125,8/12/2011,James Fleming,Vienna,Austria,Central,Corporate,8/17/2011,Economy,16.3738189,48.2081743,25.89697347
AZ-2011-2762983,538,221,7,office supplies,appliances,317,317,1547,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.0115552,51.4556432,25.89697347
AZ-2011-2762983,119,38,9,office supplies,art,81,81,342,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.0115552,51.4556432,25.89697347
AZ-2011-2762983,48,6,2,office supplies,envelopes,42,42,12,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.0115552,51.4556432,25.89697347
AZ-2011-2762983,493,185,11,office supplies,storage,229,308,2035,4/7/2011,David Harney,Essen,Germany,Central,Corporate,4/11/2011,Economy Plus,7.0115552,51.4556432,25.89697347
AZ-2011-2777408,147,0,12,office supplies,art,147,147,0,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,7.2162363,51.4818445,25.89697347
AZ-2011-2777408,102,35,2,office supplies,storage,67,67,70,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,7.2162363,51.4818445,25.89697347
AZ-2011-2777408,47,13,1,technology,machines,34,34,13,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,7.2162363,51.4818445,74.10472279
AZ-2011-2787690,1236,302,3,furniture,chairs,934,934,906,9/2/2011,Stacy Cummings,Wattrelos,France,Central,Consumer,9/6/2011,Economy,3.215007,50.701174,42.22495756
AZ-2011-2792664,599,0,2,technology,copiers,599,599,0,12/16/2011,Koby Phillip,Cagliari,Italy,South,Consumer,12/19/2011,Economy Plus,9.1216613,39.2238411,74.10472279
AZ-2011-2820672,212,70,2,technology,phones,142,142,140,6/1/2011,Rachel Tyler,Lyon,France,Central,Corporate,6/5/2011,Economy,4.835659,45.764043,74.10472279
AZ-2011-2825684,33,15,5,office supplies,binders,10,18,75,2/1/2011,Hollie Norris,Halle,Germany,Central,Consumer,2/7/2011,Economy,11.9688029,51.4969802,25.89697347
AZ-2011-2831492,43,11,6,office supplies,labels,32,32,66,7/27/2011,Jasper Neighbour,Grosseto,Italy,South,Corporate,7/31/2011,Economy Plus,11.1123634,42.7635254,25.89697347
AZ-2011-2847355,76,2,5,office supplies,supplies,74,74,10,8/25/2011,Gemma Curlewis,Baden-Baden,Germany,Central,Corporate,8/25/2011,Immediate,8.2285242,48.76564,25.89697347
AZ-2011-2851167,32,7,3,office supplies,binders,25,25,21,8/17/2011,Ruby Blomfield,Madrid,Spain,South,Consumer,8/21/2011,Economy,-3.7037902,40.4167754,25.89697347
AZ-2011-2859436,304,97,6,office supplies,art,207,207,582,9/22/2011,Aaron Davey,Munich,Germany,Central,Consumer,9/29/2011,Economy,11.5819806,48.1351253,25.89697347
AZ-2011-2859436,115,2,3,technology,machines,113,113,6,9/22/2011,Aaron Davey,Munich,Germany,Central,Consumer,9/29/2011,Economy,11.5819806,48.1351253,74.10472279
AZ-2011-2875746,79,35,5,office supplies,envelopes,44,44,175,6/8/2011,Harry Ahmed,Chatham,United Kingdom,North,Consumer,6/12/2011,Economy,0.52213,51.380952,25.89697347
AZ-2011-2881763,70,22,3,furniture,furnishings,48,48,66,11/14/2011,Louise Winter,Magdeburg,Germany,Central,Corporate,11/16/2011,Economy Plus,11.6276237,52.1205333,42.22495756
AZ-2011-2884922,17,2,2,office supplies,labels,15,15,4,6/27/2011,Courtney Hancock,Roanne,France,Central,Consumer,7/2/2011,Economy,4.072695,46.034432,25.89697347
AZ-2011-2892090,135,63,1,office supplies,storage,72,72,63,12/8/2011,Isabelle Vaughan,Harrow,United Kingdom,North,Consumer,12/8/2011,Immediate,-0.341995,51.580559,25.89697347
AZ-2011-2892090,191,48,1,technology,copiers,143,143,48,12/8/2011,Isabelle Vaughan,Harrow,United Kingdom,North,Consumer,12/8/2011,Immediate,-0.341995,51.580559,74.10472279
AZ-2011-2905039,1234,370,3,furniture,chairs,864,864,1110,12/6/2011,Andres Woodruff,Firminy,France,Central,Home Office,12/11/2011,Economy,4.287617,45.387638,42.22495756
AZ-2011-2918397,155,36,1,furniture,bookcases,119,119,36,1/7/2011,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,1/8/2011,Priority,5.878219,43.102976,42.22495756
AZ-2011-2918397,33,2,3,office supplies,fasteners,31,31,6,1/7/2011,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,1/8/2011,Priority,5.878219,43.102976,25.89697347
AZ-2011-2918397,716,143,4,office supplies,storage,573,573,572,1/7/2011,Fredrick Beveridge,La Seyne-sur-Mer,France,Central,Corporate,1/8/2011,Priority,5.878219,43.102976,25.89697347
AZ-2011-2939440,117,31,12,office supplies,fasteners,47,86,372,2/18/2011,Tegan Savage,Castrop-Rauxel,Germany,Central,Consumer,2/22/2011,Economy Plus,7.3150145,51.5632625,25.89697347
AZ-2011-2948812,237,83,8,office supplies,art,154,154,664,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,25.89697347
AZ-2011-2948812,104,25,9,office supplies,binders,79,79,225,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,25.89697347
AZ-2011-2948812,58,27,3,office supplies,fasteners,31,31,81,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,25.89697347
AZ-2011-2948812,29,9,3,office supplies,storage,20,20,27,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,25.89697347
AZ-2011-2948812,104,0,3,office supplies,supplies,104,104,0,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,25.89697347
AZ-2011-2948812,578,129,4,technology,machines,449,449,516,6/6/2011,Eva Butler,Oyonnax,France,Central,Corporate,6/9/2011,Priority,5.655335,46.257773,74.10472279
AZ-2011-2956456,110,22,6,office supplies,fasteners,88,88,132,2/8/2011,Shelby Dunston,Siena,Italy,South,Consumer,2/13/2011,Economy,11.3307574,43.318809,25.89697347
AZ-2011-297789,59,21,2,office supplies,art,38,38,42,12/8/2011,Lewis Greenwood,Karlsruhe,Germany,Central,Consumer,12/10/2011,Economy Plus,8.4036527,49.0068901,25.89697347
AZ-2011-297789,46,19,3,office supplies,storage,27,27,57,12/8/2011,Lewis Greenwood,Karlsruhe,Germany,Central,Consumer,12/10/2011,Economy Plus,8.4036527,49.0068901,25.89697347
AZ-2011-2986519,964,231,5,technology,copiers,733,733,1155,11/24/2011,Kerry Dorsey,Vienna,Austria,Central,Consumer,11/26/2011,Priority,16.3738189,48.2081743,74.10472279
AZ-2011-2986519,351,84,3,technology,machines,267,267,252,11/24/2011,Kerry Dorsey,Vienna,Austria,Central,Consumer,11/26/2011,Priority,16.3738189,48.2081743,74.10472279
AZ-2011-3004709,1108,326,2,technology,phones,782,782,652,9/19/2011,Ethan Barrett,Perpignan,France,Central,Consumer,9/23/2011,Economy,2.8948332,42.6886591,74.10472279
AZ-2011-3004753,147,53,3,office supplies,binders,94,94,159,11/3/2011,Ruby Blomfield,Montreuil,France,Central,Consumer,11/7/2011,Economy,2.448451,48.863812,25.89697347
AZ-2011-3020021,2053,410,4,office supplies,appliances,1643,1643,1640,6/2/2011,Bianca Whitford,London,United Kingdom,North,Corporate,6/7/2011,Economy,-0.1277583,51.5073509,25.89697347
AZ-2011-3020021,57,4,3,office supplies,paper,53,53,12,6/2/2011,Bianca Whitford,London,United Kingdom,North,Corporate,6/7/2011,Economy,-0.1277583,51.5073509,25.89697347
AZ-2011-3059419,48,21,3,office supplies,envelopes,27,27,63,1/19/2011,Kai Leonard,Sesto San Giovanni,Italy,South,Corporate,1/21/2011,Priority,9.2256875,45.5328245,25.89697347
AZ-2011-3081666,57,25,3,furniture,furnishings,32,32,75,9/24/2011,Isabella Falkiner,Mannheim,Germany,Central,Corporate,9/27/2011,Priority,8.4660395,49.4874592,42.22495756
AZ-2011-3089735,1889,483,7,office supplies,appliances,1406,1406,3381,4/5/2011,Alexandra Macdonald,La Seyne-sur-Mer,France,Central,Corporate,4/9/2011,Economy,5.878219,43.102976,25.89697347
AZ-2011-3089735,498,139,10,office supplies,binders,359,359,1390,4/5/2011,Alexandra Macdonald,La Seyne-sur-Mer,France,Central,Corporate,4/9/2011,Economy,5.878219,43.102976,25.89697347
AZ-2011-3096034,41,4,4,office supplies,labels,37,37,16,12/19/2011,Katie Thom,Mijas,Spain,South,Corporate,12/23/2011,Economy,-4.6323067,36.5967755,25.89697347
AZ-2011-3096034,91,35,2,technology,accessories,56,56,70,12/19/2011,Katie Thom,Mijas,Spain,South,Corporate,12/23/2011,Economy,-4.6323067,36.5967755,74.10472279
AZ-2011-309750,457,59,9,office supplies,art,398,398,531,5/19/2011,Milla Hollinworth,Toledo,Spain,South,Corporate,5/23/2011,Economy,-4.0273231,39.8628316,25.89697347
AZ-2011-309750,253,86,9,office supplies,paper,152,167,774,5/19/2011,Milla Hollinworth,Toledo,Spain,South,Corporate,5/23/2011,Economy,-4.0273231,39.8628316,25.89697347
AZ-2011-3101381,32,8,5,office supplies,binders,24,24,40,9/27/2011,Devin Huddleston,Cagliari,Italy,South,Consumer,10/1/2011,Economy,9.1216613,39.2238411,25.89697347
AZ-2011-310635,63,26,2,office supplies,binders,37,37,52,6/16/2011,Susan Williams,Wallasey,United Kingdom,North,Home Office,6/20/2011,Economy,-3.066215,53.426521,25.89697347
AZ-2011-310635,605,266,5,technology,machines,339,339,1330,6/16/2011,Susan Williams,Wallasey,United Kingdom,North,Home Office,6/20/2011,Economy,-3.066215,53.426521,74.10472279
AZ-2011-3114201,37,8,4,office supplies,storage,29,29,32,4/29/2011,Mohammed Fox,Cholet,France,Central,Consumer,5/3/2011,Economy,-0.879787,47.059407,25.89697347
AZ-2011-3117259,249,70,6,technology,machines,179,179,420,8/8/2011,Kiera Chandler,Fontenay-aux-Roses,France,Central,Consumer,8/12/2011,Economy Plus,2.287181,48.789776,74.10472279
AZ-2011-3120181,114,17,2,office supplies,art,97,97,34,10/10/2011,Daniel Hamilton,Recklinghausen,Germany,Central,Home Office,10/16/2011,Economy,7.1979453,51.6140649,25.89697347
AZ-2011-3120181,120,26,5,office supplies,supplies,94,94,130,10/10/2011,Daniel Hamilton,Recklinghausen,Germany,Central,Home Office,10/16/2011,Economy,7.1979453,51.6140649,25.89697347
AZ-2011-3127133,311,68,6,furniture,furnishings,243,243,408,9/19/2011,Hershel Snyder,Murcia,Spain,South,Corporate,9/23/2011,Economy,-1.1306544,37.9922399,42.22495756
AZ-2011-3127133,34,9,3,office supplies,binders,25,25,27,9/19/2011,Hershel Snyder,Murcia,Spain,South,Corporate,9/23/2011,Economy,-1.1306544,37.9922399,25.89697347
AZ-2011-3149617,999,70,4,technology,copiers,929,929,280,9/27/2011,David Harney,Saint-Malo,France,Central,Corporate,9/29/2011,Priority,-2.025674,48.649337,74.10472279
AZ-2011-3182961,15,5,2,office supplies,binders,10,10,10,8/9/2011,Norma McCowan,Augsburg,Germany,Central,Consumer,8/11/2011,Priority,10.89779,48.3705449,25.89697347
AZ-2011-3182961,1469,308,5,technology,copiers,1161,1161,1540,8/9/2011,Norma McCowan,Augsburg,Germany,Central,Consumer,8/11/2011,Priority,10.89779,48.3705449,74.10472279
AZ-2011-3190941,97,37,3,office supplies,art,60,60,111,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,-3.7037902,40.4167754,25.89697347
AZ-2011-3190941,94,21,2,office supplies,envelopes,73,73,42,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,-3.7037902,40.4167754,25.89697347
AZ-2011-3190941,104,27,5,office supplies,storage,77,77,135,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,-3.7037902,40.4167754,25.89697347
AZ-2011-3190941,126,59,1,technology,copiers,67,67,59,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,-3.7037902,40.4167754,74.10472279
AZ-2011-3213049,742,59,3,technology,accessories,683,683,177,8/27/2011,Gracie Hunter,Brindisi,Italy,South,Consumer,8/29/2011,Economy Plus,17.9417616,40.6327278,74.10472279
AZ-2011-3223139,215,17,3,furniture,chairs,198,198,51,8/9/2011,Anna Moreton,Paris,France,Central,Corporate,8/10/2011,Priority,2.3522219,48.856614,42.22495756
AZ-2011-3223139,59,29,2,office supplies,envelopes,30,30,58,8/9/2011,Anna Moreton,Paris,France,Central,Corporate,8/10/2011,Priority,2.3522219,48.856614,25.89697347
AZ-2011-3227418,469,78,3,furniture,bookcases,391,391,234,8/9/2011,Kiara Allen,Frankfurt,Germany,Central,Consumer,8/13/2011,Economy,8.6821267,50.1109221,42.22495756
AZ-2011-3227418,6,2,1,office supplies,binders,4,4,2,8/9/2011,Kiara Allen,Frankfurt,Germany,Central,Consumer,8/13/2011,Economy,8.6821267,50.1109221,25.89697347
AZ-2011-3227418,336,30,2,technology,phones,306,306,60,8/9/2011,Kiara Allen,Frankfurt,Germany,Central,Consumer,8/13/2011,Economy,8.6821267,50.1109221,74.10472279
AZ-2011-3234061,154,14,3,office supplies,binders,140,140,42,11/2/2011,Gemma Sharp,Ipswich,United Kingdom,North,Corporate,11/7/2011,Economy Plus,1.14822,52.056736,25.89697347
AZ-2011-3234061,85,36,3,office supplies,paper,49,49,108,11/2/2011,Gemma Sharp,Ipswich,United Kingdom,North,Corporate,11/7/2011,Economy Plus,1.14822,52.056736,25.89697347
